id,algorithm,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
4YU4SR89OK,nsga2,101,crossover,0.3361195640854721,0.060101387074703,0.0578231292517006,0.0727618542108987,0.311298072583221,0.007350054044515,0.0722517973766533,0.0222967413410336,132,0.0423893162674556,32374.96964107589,0.4695495703242433,2
XE5XJVK2CB,nsga2,101,mutation,0.3804648106806337,0.0228120918081732,0.0529411764705882,0.0244382519462136,0.3521450591831757,0.0068074029956102,0.0684903611186532,0.0016052660177293,117,0.0398423875059018,26891.674158429145,0.4716354661400176,1
YOXJ33TXZX,nsga2,101,crossover,0.3489169912473197,0.0359364309261678,0.0774898373983739,0.0501702937013446,0.3003731797402454,0.0029603158846756,0.0823308270676691,0.0151708506046915,126,0.0412131435075155,29594.171496174247,0.4332191868481387,1
356FZWX8GO,nsga2,101,crossover,0.3379601315982615,0.0453598308142066,0.0796164139161462,0.0652534501061571,0.3323241242558558,0.0009308891977146,0.070933424845573,0.0126527253815224,126,0.0398866258375877,26151.654745668417,0.4599858589796549,1
J1IR51V9VU,nsga2,101,crossover,0.3373277187462119,0.0528550102631088,0.0641907925961082,0.0663924274593064,0.3125583189035436,0.0015176582180751,0.0805425143453312,0.0156490149503981,132,0.0411574081881669,29815.238036336268,0.5215480592359473,2
SMDGJUO1UM,nsga2,101,crossover,0.3397506602455616,0.0383622566399204,0.0760770975056689,0.0536535739561216,0.3177860881651458,0.014567754174663,0.0851008458035132,0.0019871765016378,132,0.0423460252004617,32540.314156192257,0.4948444644080331,2
TULSVYZOEF,nsga2,101,crossover,0.3361195640854721,0.0543322759221247,0.0627450980392156,0.0678410297239914,0.3122633175248634,0.0018706019897205,0.0762427651863471,0.0175461475168056,132,0.0409889948268969,34694.14286118855,0.4442245061920296,2
5HZ2C8KXDM,nsga2,101,crossover,0.3582993655663613,0.0387043602662188,0.0363700564971751,0.0519948690728946,0.3764875715122417,0.0272428473738777,0.019927536231884,0.0267461537267321,155,0.0448444340474413,36632.17707834016,0.4160398846321025,2
H3JQ9THNP6,nsga2,102,crossover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,151,0.0450012646997291,48738.88037792496,0.398548094928366,2
OG7FR54ZYC,nsga2,102,crossover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,151,0.0431713152988916,44840.98982716705,0.4161429017709123,2
E8JENS0N8N,nsga2,102,mutation,0.6048948449331499,6.385696040868416e-05,0.0089285714285713,0.0025913477776977,0.6368072765371577,0.0001605204241118,0.0056285178236397,0.0037160025300443,147,0.0421488321600632,43602.85750922872,0.3915433158646201,2
U5XA3U12XY,nsga2,102,crossover,0.804285057512059,0.0006066411238825,0.0,0.0008139489814563,0.7297521201479864,0.0062180543234908,0.0,0.0087821729187952,147,0.0462391131031656,47099.30539392758,0.4714514080521093,2
RIWO5OG806,nsga2,102,mutation,0.3201711535008364,0.0316091954022988,0.0988372093023255,0.0107695970675688,0.3520481999503564,0.0276644278291724,0.116996699669967,1.824551160412025e-05,142,0.0426222282942425,44829.19258724918,0.3393897632707179,2
GWK4HQGY6Y,nsga2,103,crossover,0.2786987614132732,0.1100312741702256,0.0411855815263306,0.1559972394755003,0.2803271176090254,0.0954254079254079,0.0768796992481202,0.1311745816713078,163,0.0616402880750567,41759.04929740589,0.4150537392340546,2
CCDBBXIIAU,nsga2,103,crossover,0.2803420281264932,0.1327807108988802,0.0152505446623093,0.1833540372670807,0.2741212562595135,0.1283375715193897,0.0285938112025068,0.1671495948420761,153,0.062766677576761,70970.82974663541,0.6160636911735131,1
RAGIVDO31Y,nsga2,103,crossover,0.2987292634154379,0.0812455863066213,0.0292905375778304,0.1147826086956522,0.2737005382506159,0.0517588472133926,0.1103160405485986,0.0935877173176789,149,0.0620488389326327,71532.28108178056,0.5860059467673555,1
3BKT387PFL,nsga2,103,mutation,0.2826153581720806,0.1232471332010626,0.0293714911680131,0.1664320220841959,0.2837024864170941,0.1022859716041534,0.0720425407925408,0.1364993351897845,163,0.0617674538425033,31119.28949584369,0.534929615850714,2
IZ5R5YL0HE,nsga2,103,crossover,0.2854966802738435,0.1370514846823822,0.0229334024358642,0.1789095928226363,0.2765099461755375,0.1045904852723034,0.0726082428210087,0.1413537041218233,163,0.0616908790782884,31329.41228782609,0.4903410285488095,2
VSR6I7652I,nsga2,103,crossover,0.3270459585914723,0.0409927026936139,0.1144259331008652,0.0040303657694962,0.3216768518391183,0.0333624708624708,0.1272408905194696,0.0016494819497755,159,0.0619544160070924,44628.247154496894,0.418361797928725,1
U7VMS174YG,nsga2,103,crossover,0.2821903075946852,0.1440965800181592,0.0088888888888888,0.1849551414768805,0.2748686318944507,0.1077956134774316,0.0721121990723698,0.1452296731140714,163,0.0609023274975249,39388.8064673349,0.3464778123720742,2
ID318RZFPW,nsga2,103,mutation,0.2907227403610742,0.141893936846353,0.0027149321266968,0.1779986197377501,0.281771761854125,0.1045904852723034,0.0682499250824093,0.1387697247936579,163,0.06156419667161,43335.43225444279,0.2886501336181246,2
QJ5ZDS0JJ8,nsga2,103,crossover,0.3020104827357724,0.122507314120456,0.0158415841584158,0.1608281573498965,0.29439425437196,0.0645263827082008,0.1033471359558315,0.1022804244750508,145,0.0618939283195406,66565.4603216699,0.5926566045051559,1
2FL2HZMX5K,nsga2,103,crossover,0.2913907431322667,0.0350237078387194,0.0987933983634598,0.0798895790200138,0.2820340920831724,0.0207936003390548,0.116083916083916,0.0539750633451243,158,0.0626250541269697,43569.208220461805,0.5231656097488793,1
K6MC5HXIB0,nsga2,103,crossover,0.2826153581720806,0.1172276961361267,0.0370018975332068,0.1615182884748102,0.283219317718926,0.1093981775799957,0.0643116613536955,0.1426456937859059,163,0.0603965910149261,31759.75048477643,0.5346915834548848,2
J1XPVR4BK3,nsga2,103,crossover,0.2900723254975438,0.1396912936745468,0.0045454545454545,0.1762594893029675,0.2822539560932021,0.0974782792964611,0.0760085394581861,0.1326233661975364,163,0.0613992092725632,42806.86098233923,0.3057465092023496,2
7U85NQ4N87,nsga2,103,mutation,0.281810212417185,0.1288294044456401,0.0231746031746031,0.1690821256038647,0.2769956730203692,0.0931208942572578,0.0848337447364599,0.1314881713955996,163,0.0612009163522285,34693.00995804327,0.4583022144345774,2
AVJ49L8YXU,nsga2,103,crossover,0.2977456012179447,0.0382688233513804,0.0864506575468039,0.0777915804002761,0.2971994524664791,0.0106749311294765,0.1136363636363636,0.0394119565490078,156,0.063588043288372,56142.10326500093,0.5813145564381097,1
7OJM66GT5W,nsga2,103,crossover,0.2861597925463743,0.1151763795944446,0.027027027027027,0.1511663216011041,0.2789418523970143,0.0908163805891078,0.0881895881895881,0.1292177817917262,163,0.0615129736701979,40558.93510011682,0.3914418639666677,2
UGKITI05TI,nsga2,103,crossover,0.2819611084767521,0.1150250529643205,0.0389433551198257,0.1597791580400276,0.2822539560932021,0.0931208942572578,0.0804635519485267,0.1289041920674343,163,0.0615246014307995,43445.783789058296,0.380871534242264,2
3BXRLWA6B0,nsga2,103,crossover,0.2894225059798004,0.1374886505027407,0.0063926940639268,0.1745203588681849,0.2827364744965833,0.0990808433990252,0.0746772300469483,0.133915355861619,163,0.0616687952729477,44178.28374958693,0.2813452228772976,2
QLRGIHHRUL,nsga2,103,crossover,0.2813074543664051,0.1188418468574502,0.0332365948037589,0.1629537612146308,0.2803271176090254,0.0954254079254079,0.0768796992481202,0.1311745816713078,163,0.0613312896983233,38260.57378437167,0.4562258288799354,2
R42PEMUFX5,nsga2,103,mutation,0.2828503626238456,0.1462992231899653,0.0070796460176991,0.1866942719116632,0.2753567715445915,0.1093981775799957,0.0707997065297138,0.146521662778154,163,0.0612817214296606,36960.12416058813,0.385027399648141,2
6752S082BX,nsga2,103,crossover,0.2841722985632479,0.1386656354037058,0.0190199445251618,0.1803450655624568,0.2774817264043671,0.1121529985166348,0.0653346727685381,0.1476568575800908,163,0.0624500975508474,28892.35116785121,0.5288170929943395,2
YF7XXOPJZX,nsga2,103,crossover,0.2956285418226803,0.0310555873154655,0.1193906275873488,0.003975155279503,0.2865940972642474,0.0495205552023733,0.1773288439955106,0.00643486114247,157,0.0605316171807878,62862.17037587852,0.6026842477015522,1
9JD84SFPUP,nsga2,103,crossover,0.2920253626903138,0.1462992231899653,0.0008968609865471,0.1814768806073153,0.2774817264043671,0.1077956134774316,0.0699615839243498,0.1439376834499887,163,0.0612966328136054,45792.07473566382,0.2385865869610496,2
X748H13WTU,nsga2,103,mutation,0.2841722985632479,0.1507045095335777,0.0035087719298245,0.1901725327812283,0.2763340386493356,0.1126033057851239,0.0682016904692509,0.1491056421063195,163,0.0611989418478338,39338.27212223081,0.3391678334606216,2
FIQXLV5YGP,nsga2,103,mutation,0.3059314144564768,0.0090123415273901,0.1113687301955329,0.0328778467908902,0.299954070592997,0.0140654799745709,0.1499324141659908,0.026335265046035,157,0.0656272155828227,68006.39426211583,0.5903929392400461,1
E9WL6E8JEI,nsga2,103,crossover,0.2835110257188273,0.1485018663617715,0.0052863436123347,0.1884334023464458,0.2753567715445915,0.1093981775799957,0.0707997065297138,0.146521662778154,163,0.0610656263914299,39306.4820123078,0.3447409151933609,2
1ZI9ZEK320,nsga2,103,crossover,0.3192664330491924,0.0053468742643844,0.0938307030129124,0.0353347135955831,0.2909392632159584,0.0285282898919262,0.1800796123226029,0.0143498657835979,158,0.0636693579352866,45216.909205014425,0.5292235254947036,1
C55S1DLLI1,nsga2,103,mutation,0.2835110257188273,0.1485018663617715,0.0052863436123347,0.1884334023464458,0.2753567715445915,0.1093981775799957,0.0707997065297138,0.146521662778154,163,0.0613622407417388,39255.94766720371,0.343659666996586,2
CZC9P4NTNE,nsga2,103,mutation,0.2841722985632479,0.1507045095335777,0.0035087719298245,0.1901725327812283,0.2763340386493356,0.1126033057851239,0.0682016904692509,0.1491056421063195,163,0.0620369818490295,41920.40888502191,0.2930108923403445,2
OUEC7OT9XU,nsga2,103,crossover,0.3447589402848687,0.0004876080303998,0.0940189563133238,0.0255624568668046,0.3328587373557035,0.0369384403475312,0.1926220073664825,0.0008404204611023,149,0.0623037349302547,40445.69549001253,0.4945740509438301,2
E5UUZBQ3Q8,nsga2,103,mutation,0.3035070561329348,0.0201936980865588,0.0878120830951019,0.0544099378881988,0.2741072283973069,0.0045692943420216,0.1294124615020137,0.0404279872557136,161,0.0618818037668638,58954.68483565824,0.3598212110292653,1
0EFJXMYRTG,nsga2,104,crossover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,118,0.0533883574687402,52499.46790604576,0.4311638285195306,1
1ETV7OXZBJ,nsga2,104,crossover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,118,0.0510495249957344,47295.59035380299,0.4155264926198029,2
5K9V978HQY,nsga2,104,crossover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,126,0.0522243498288454,43872.59009525297,0.3678478787000399,1
5MUGSYHK2V,nsga2,104,mutation,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,126,0.048363322105054,50824.740702506446,0.4210881875147382,1
VCPZIMW8B7,nsga2,104,mutation,0.883909134946857,0.001585059635907,0.0,0.002792804679597,0.9014670721835708,0.0,1.0,0.0026525198938992,122,0.0515020324179497,52796.66657577908,0.4350230891325782,1
PTON6OPRI0,nsga2,104,crossover,0.4521012409276234,0.0019460138104206,0.0097477064220183,0.0106984210757795,0.3880847595119813,0.0175438596491228,0.1447368421052631,0.0004666470183711,125,0.0490903793288947,54267.98528046577,0.4948246994429895,1
NOGSHY1AJ1,nsga2,104,crossover,0.3100158211118874,0.0430163214061519,0.0753246753246753,0.0171746492501209,0.3158217620358384,0.0012280701754385,0.1448657103752288,0.0405061892130856,100,0.0524697353094557,35549.09944445941,0.2836480505264772,1
88HEBIGNXE,nsga2,105,crossover,0.4718939154657465,0.0174657534246575,0.2140468227424748,0.0056099314161563,0.4545931870738698,0.0028929396750939,0.0148936170212765,0.0035683524055617,133,0.0534704323117111,33182.90132699351,0.419945473507389,2
ILPNOSPPHF,nsga2,105,crossover,0.3913451910245856,0.1026774595267746,0.063843648208469,0.0960227856173897,0.4077795540447716,0.0184096161142344,0.0176870748299319,0.0203765227021041,146,0.0538955768253722,35085.026188676624,0.4396091607191481,1
AOTONR52ED,nsga2,105,mutation,0.3050170403224007,0.0158156911581568,0.1716389905244394,0.0657248323235817,0.3252287210871445,0.0046347394198599,0.0426187050359712,0.0074320167343423,143,0.0535784253436509,31414.90844508088,0.4331240861407443,1
Y9DIG5K6U7,nsga2,105,crossover,0.6030264245009966,0.0020859277708592,0.0864864864864864,0.0057666636040836,0.5194077228551318,0.0025437174490394,0.030920060331825,0.0007505844715146,150,0.0540045657219508,31546.88306474309,0.4293923541235612,2
K7F1M6YU4N,nsga2,105,mutation,0.4862427313485439,0.0369240348692403,0.052592999816749,0.0373346880759232,0.4333887390385529,0.008536543303556,0.0174433409727527,0.0039190353143842,129,0.0396379510182008,47917.32856790713,0.5523429363394751,1
FRMJ045119,nsga2,105,crossover,0.3143104494130105,0.0761207970112079,0.1376455604075691,0.1196298958541633,0.325978804523455,0.0296450867450764,0.0183492063492063,0.0376645748738772,129,0.0521910601827786,46084.23594707037,0.5520717601163708,1
0WSU4DS4JD,nsga2,105,mutation,0.3970183719685024,0.034464508094645,0.1327606290040769,0.0020429230012593,0.353461838340394,0.0146414651812506,0.0312596719281956,0.0065276239694843,142,0.0532445689500923,32527.8556986909,0.440862548644948,2
30CVLBPROB,nsga2,105,crossover,0.3676292341499071,0.0136986301369863,0.1412878084987938,0.0534889125488436,0.3424040507785708,0.0050443210430103,0.0256352160543777,0.0115663836594068,142,0.0548496115094739,30898.91518411937,0.4625416320146037,2
SZQJ5BPQNL,nsga2,105,crossover,0.3065240434868127,0.1057596513075965,0.1440352896049098,0.1581103502694172,0.3233749503443891,0.0493351843548443,0.0081263131874922,0.0568660022148393,142,0.0542868026360296,29504.689348941345,0.4734252970720038,2
4XRC9766FP,nsga2,106,crossover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,124,0.0353861376162999,33990.04215228459,0.4712490322979115,3
84AYVVCZ7Z,nsga2,106,crossover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,86,0.0371364213947076,41359.15321827174,0.5098624192092829,2
ZSFY2XH0ZW,nsga2,106,crossover,0.3130342895159727,0.098411569464201,0.2043045641358425,0.0326467158958414,0.3395579342042067,0.0009366851472114,0.0586530970003895,0.0073317259578818,107,0.0359032649837784,37154.46993442267,0.465513487206021,1
AR96BSVIEF,nsga2,106,crossover,0.4026530723336445,0.0716690374585111,0.0879657502174058,0.0551669041758431,0.4085906770952937,0.0181894129262549,0.0777663375931197,0.0002678959085828,125,0.032447347179364,40603.61985473136,0.4881654705080087,1
GL07SKZPMR,nsga2,106,mutation,0.7518053324473727,0.0037695590327169,0.1999999999999999,0.0001511422032215,0.7444441058382374,0.0027214500898711,0.0,0.0027990503551931,124,0.028858373659575,34870.97212619416,0.5367634009954851,2
LWSVJDVRIR,nsga2,107,mutation,0.2754146070857197,0.2642298532913886,0.0426929392446633,0.2892513368983956,0.3032457622769324,0.2725963428803682,0.0005559594577256,0.3106907265408574,164,0.0423272512136008,39601.89220062165,0.4333698015492961,2
EP95DD1BWD,nsga2,107,crossover,0.2754146070857197,0.2642298532913886,0.0426929392446633,0.2892513368983956,0.3037429112790276,0.2742883902576948,0.0004264392324093,0.312022284463627,164,0.0420124758963459,39199.54411530736,0.4397354789488795,2
QETVSS5NV8,nsga2,107,mutation,0.276941320449882,0.2575926851497956,0.0418133530973997,0.2819786096256684,0.3007653192673455,0.2684391194285032,0.0006587615283267,0.3076633454244915,164,0.0415083014188615,38363.33031616685,0.4461933381858582,2
660Y86SMIF,nsga2,108,mutation,0.6034645202387735,0.0002910806753071,0.2420634920634921,0.0156368221941992,0.6415666719060598,0.0035014430452154,0.0836120401337792,0.0001601216924863,136,0.0397483726428061,43253.15625319711,0.384330513803097,2
LYVC48I37T,nsga2,108,crossover,0.4145392005133776,0.0362625241290559,0.1153846153846153,0.063752276867031,0.4762650225272637,0.0004680146644594,0.124388539482879,0.0191253044621604,121,0.0398413228249413,38349.04955422958,0.3061286878435454,2
6PQFNUSDT6,nsga2,108,mutation,0.6197875027694274,0.0051245518889603,0.1945812807881773,0.0036710102283873,0.6690729643712872,0.0018460578431457,0.0664335664335664,0.0002371032754123,136,0.0425310827025878,54244.70151560188,0.4201786830742677,2
U83VTX9107,nsga2,108,crossover,0.6289505962167401,0.0051245518889603,0.1785714285714285,0.0019616085189856,0.6690729643712872,0.0018460578431457,0.0664335664335664,0.0002371032754123,136,0.0459298473297058,45062.70815841583,0.5202697291535909,2
OXIX5U0KMS,nsga2,108,crossover,0.8129504118964708,0.0039295891166467,0.1,0.0007005744710663,0.7536802513127175,0.0044461393123651,0.1605351170568562,8.006084624312404e-05,137,0.0394446535512898,41527.470726963584,0.3866090893619433,1
MUCXIRNEYM,nsga2,108,crossover,0.2934458148322009,0.0496139351043294,0.1711495946941783,0.1017794591565083,0.3224618347702526,0.0034667752922925,0.0741369552914544,0.015180768153027,118,0.0418549851982162,41121.9377065175,0.3398920032919836,1
PLSF2NKP88,nsga2,108,crossover,0.2996646787051098,0.2938995618469834,0.0329670329670329,0.3387978142076503,0.3365395991315695,0.2166561218918192,0.0,0.2421471087257085,122,0.0402503990458431,38222.79373162122,0.3412613603806266,2
7M0SM2VR09,nsga2,109,mutation,0.3048747710337707,0.0619936097195376,0.0006819731757217,0.0575814623715892,0.3001970783790036,0.0876421404682274,0.0551487414187643,0.1163911845730027,124,0.0314975746149017,36543.277662840126,0.3389438784462666,1
KIFX578UV6,nsga2,109,mutation,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,132,0.0337384261946896,40147.36045532325,0.5695884410091664,1
